"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"146",47,"Republicans.2012",-6.30262390627061,56.9235472811345,59.6405414517739,9.39431433728553,14.7972774332686,0.00000000029264841528123,2
"147",48,"At.Least.Bachelors.s.Degree",-6.41145568593748,17.3794152046784,18.9951348747592,4.64419875911387,8.65015460142565,0.00000000014413665794645,2
"148",49,"MaleUnder20",-6.43724894124566,0.262751045879687,0.269848447262233,0.0267507581508785,0.037845440498558,0.000000000121658315741129,2
"149",50,"Male25to44",-6.53773028154887,0.235697018555109,0.242696193036052,0.0252818759390109,0.0367480520488464,0.0000000000624594313644435,2
"150",51,"Poor.mental.health.days",-6.94933972983323,3.34216374269006,3.53601477199743,0.870908980732485,0.957500634013532,0.00000000000366999790648127,2
"151",52,"CountyArea",-6.97915568723381,6225630422.10292,12009053468.9721,6721256632.45565,28444386890.0068,0.00000000000296959257269206,2
"152",53,"Female20to24",-7.05472662453267,0.0520177366465938,0.0571844412665314,0.0135698038866851,0.0251389970331569,0.00000000000172940382088945,2
"153",54,"Male20to24",-7.28101344234828,0.0573129541529238,0.0632011432670759,0.015225662755741,0.0277590385120115,0.000000000000331321663413565,2
"154",55,"Management.professional.and.related.occupations",-7.51926194201477,28.4233918128655,29.8269107257547,3.67892642039992,6.40704179881884,0.0000000000000550863216188797,2
"155",56,"Asian",-7.56166168544218,0.574444444444444,1.07052023121387,0.541633992116913,2.25188023609073,0.0000000000000397952340629709,2
"156",57,"FemaleUnder20",-7.57954363416105,0.246615649079235,0.253998548137943,0.022925678320696,0.0334347727277658,0.0000000000000346772563913783,2
"157",58,"elevation",-7.74311627279772,297.252227989657,399.052269403517,153.527483264755,451.280612459098,0.00000000000000970092509192757,2
"158",59,"Farming.fishing.and.forestry.occupations",-8.09095045009812,1.49953216374269,2.11040462427746,1.19416701882464,2.59158529695095,0.000000000000000592009365638984,2
"159",60,"Female25to44",-8.65865154398381,0.222977760895032,0.230544523116233,0.0187482762888257,0.0299967585038737,0.00000000000000000477377679173295,2
